student_id,first_name,last_name,sex,date_of_birth,grade,status,contract_rate,created,updated
253,Claire,Carter,F,2011-04-06,9,Inactive,100,2023-03-27 16:00:00,2025-02-06 12:00:00
254,Willow,Lee,F,2011-04-22,6,Inactive,100,2023-03-28 13:00:00,2023-08-08 12:00:00
255,Sebastian,Sanchez,M,2011-11-20,8,Inactive,100,2023-03-29 15:00:00,2025-10-23 12:00:00
256,Hazel,Young,F,2011-02-05,7,Inactive,100,2023-04-02 18:00:00,2024-02-16 12:00:00
257,Asher,Flores,M,2010-07-06,10,Inactive,100,2023-04-10 17:00:00,2025-10-09 12:00:00
258,Elizabeth,Green,F,2008-08-23,11,Inactive,100,2023-04-12 17:00:00,2024-10-07 12:00:00
259,Lily,Clark,F,2006-07-10,12,Inactive,100,2023-04-13 18:00:00,2023-11-24 12:00:00
260,Elizabeth,Taylor,F,2007-06-07,11,Inactive,100,2023-04-18 17:00:00,2025-03-16 12:00:00
261,Mia,Wilson,F,2006-02-07,12,Inactive,100,2023-04-20 13:00:00,2025-03-19 12:00:00
262,Kennedy,Moore,F,2006-05-20,11,Inactive,100,2023-04-21 15:00:00,2023-09-01 12:00:00
263,Mia,Ramirez,F,2007-03-15,10,Inactive,100,2023-04-24 15:00:00,2023-07-03 12:00:00
264,Aria,Davis,F,2008-12-20,9,Inactive,100,2023-04-27 15:00:00,2023-09-07 12:00:00
265,Lucas,Thompson,M,2006-02-25,12,Inactive,100,2023-05-01 16:00:00,2023-10-14 12:00:00
266,Lucas,Garcia,M,2006-07-24,12,Inactive,100,2023-05-03 14:00:00,2023-09-11 12:00:00
267,Lucas,Hill,M,2010-08-17,11,Active,100,2023-05-05 15:00:00,2025-11-09 12:00:00
268,Abigail,Young,F,2007-03-03,10,Inactive,100,2023-05-12 14:00:00,2023-09-22 12:00:00
269,Chloe,Moore,F,2008-02-11,11,Inactive,100,2023-05-13 18:00:00,2025-03-04 12:00:00
270,Jackson,Martin,M,2007-07-18,12,Inactive,100,2023-05-16 17:00:00,2023-11-04 12:00:00
271,Oliver,Rodriguez,M,2007-01-23,10,Inactive,100,2023-05-17 15:00:00,2023-09-27 12:00:00
272,Grayson,Hernandez,M,2007-08-09,12,Inactive,100,2023-05-18 15:00:00,2024-02-27 12:00:00
273,James,Allen,M,2008-10-09,10,Inactive,100,2023-05-19 17:00:00,2024-03-14 12:00:00
274,Anna,Johnson,F,2007-03-06,10,Inactive,100,2023-05-20 18:00:00,2023-09-30 12:00:00
275,Leo,Martin,M,2006-08-08,12,Inactive,100,2023-05-26 15:00:00,2023-10-13 12:00:00
276,Leah,Taylor,F,2006-04-19,11,Inactive,100,2023-05-28 14:00:00,2023-10-08 12:00:00
277,Amelia,Clark,F,2007-05-02,12,Inactive,100,2023-05-30 15:00:00,2025-10-05 12:00:00
278,Paisley,Jones,F,2008-03-17,12,Active,100,2023-05-31 18:00:00,2025-10-08 12:00:00
279,Isaac,Rodriguez,M,2011-02-16,10,Active,100,2023-06-02 13:00:00,2025-10-24 12:00:00
280,Chloe,Lee,F,2007-10-10,12,Inactive,100,2023-06-04 15:00:00,2024-09-24 12:00:00
281,Sophia,Green,F,2006-09-25,11,Inactive,100,2023-06-05 18:00:00,2023-06-12 12:00:00
282,Ethan,Mitchell,M,2007-09-05,11,Inactive,100,2023-06-06 18:00:00,2024-03-13 12:00:00
283,Lucas,Rodriguez,M,2008-08-15,10,Inactive,100,2023-06-08 13:00:00,2024-12-02 12:00:00
284,Mateo,Jackson,M,2008-12-19,11,Inactive,100,2023-06-11 18:00:00,2024-12-02 12:00:00
285,Leo,Baker,M,2006-12-23,11,Inactive,100,2023-06-16 15:00:00,2023-10-27 12:00:00
286,Henry,Adams,M,2008-09-11,10,Inactive,100,2023-06-17 18:00:00,2024-09-23 12:00:00
287,Sophia,Jones,F,2008-07-18,9,Inactive,100,2023-06-20 18:00:00,2023-10-31 12:00:00
288,Leah,Young,F,2006-05-21,12,Inactive,100,2023-06-23 14:00:00,2023-11-11 12:00:00
289,Emily,Mitchell,F,2007-10-18,11,Inactive,100,2023-06-24 16:00:00,2025-03-21 12:00:00
290,Oliver,Martin,M,2008-12-10,10,Inactive,100,2023-06-25 15:00:00,2024-03-08 12:00:00
291,Jacob,Walker,M,2006-01-16,11,Inactive,100,2023-06-26 17:00:00,2023-11-06 12:00:00
292,James,Baker,M,2011-05-23,6,Inactive,100,2023-06-27 13:00:00,2023-11-07 12:00:00
293,Daniel,Taylor,M,2007-08-06,10,Inactive,100,2023-06-29 18:00:00,2023-11-09 12:00:00
294,John,Taylor,M,2006-11-06,12,Inactive,100,2023-07-01 16:00:00,2023-10-19 12:00:00
295,Samuel,Robinson,M,2007-04-25,12,Inactive,100,2023-07-04 15:00:00,2023-11-26 12:00:00
296,Bella,Scott,F,2008-12-22,10,Inactive,100,2023-07-05 14:00:00,2024-02-20 12:00:00
297,Samuel,Smith,M,2006-06-06,11,Inactive,100,2023-07-07 17:00:00,2023-11-17 12:00:00
298,Carter,Nelson,M,2006-01-15,12,Inactive,100,2023-07-12 17:00:00,2023-12-06 12:00:00
299,Jacob,Young,M,2010-02-28,8,Inactive,100,2023-07-13 17:00:00,2025-03-15 12:00:00
300,Emily,King,F,2007-02-28,11,Inactive,100,2023-07-16 15:00:00,2023-10-02 12:00:00
301,Luke,Jones,M,2008-08-13,12,Inactive,100,2023-07-17 14:00:00,2025-09-13 12:00:00
302,Ella,Wilson,F,2008-05-26,10,Inactive,100,2023-07-18 15:00:00,2024-01-19 12:00:00
303,Gabriel,Lewis,M,2006-01-19,12,Inactive,100,2023-07-20 16:00:00,2024-11-16 12:00:00
304,Claire,Rodriguez,F,2008-10-06,9,Inactive,100,2023-07-21 16:00:00,2023-12-01 12:00:00
305,Jack,Flores,M,2008-09-16,9,Inactive,100,2023-07-23 16:00:00,2023-12-03 12:00:00
306,Theodore,Jones,M,2006-09-20,12,Inactive,100,2023-07-26 13:00:00,2024-03-29 12:00:00
307,Charles,Wright,M,2007-11-18,10,Inactive,100,2023-07-30 18:00:00,2023-12-10 12:00:00
308,Aria,Lee,F,2011-10-14,9,Inactive,100,2023-07-31 14:00:00,2024-12-02 12:00:00
309,Noah,Taylor,M,2007-10-24,10,Inactive,100,2023-08-05 15:00:00,2023-12-16 12:00:00
310,Savannah,Rodriguez,F,2007-01-17,11,Inactive,100,2023-08-07 14:00:00,2023-09-28 12:00:00
311,Samantha,Thompson,F,2011-08-22,8,Inactive,100,2023-08-10 16:00:00,2024-04-02 12:00:00
312,Sofia,Rivera,F,2006-09-22,12,Inactive,100,2023-08-11 16:00:00,2024-02-17 12:00:00
313,Sophia,Roberts,F,2010-01-08,9,Active,100,2023-08-13 16:00:00,2025-11-09 12:00:00
314,Skylar,Ramirez,F,2008-03-07,9,Inactive,100,2023-08-14 16:00:00,2023-12-25 12:00:00
315,Savannah,Young,F,2006-01-05,11,Inactive,100,2023-08-15 17:00:00,2023-11-07 12:00:00
316,David,Martin,M,2007-05-25,11,Inactive,100,2023-08-18 14:00:00,2025-02-22 12:00:00
317,Thomas,White,M,2007-08-16,12,Inactive,100,2023-08-22 16:00:00,2023-12-05 12:00:00
318,Luke,Davis,M,2006-09-20,12,Inactive,100,2023-08-24 16:00:00,2024-04-08 12:00:00
319,Jack,Nelson,M,2007-09-06,10,Inactive,100,2023-08-25 14:00:00,2024-01-05 12:00:00
320,Benjamin,Flores,M,2011-03-16,10,Inactive,100,2023-08-26 13:00:00,2025-10-04 12:00:00
321,Aria,Taylor,F,2010-02-27,7,Inactive,100,2023-08-28 17:00:00,2024-01-08 12:00:00
322,Paisley,Harris,F,2007-08-21,12,Inactive,100,2023-09-01 15:00:00,2025-11-08 12:00:00
323,Noah,Nelson,M,2008-01-04,11,Inactive,100,2023-09-02 17:00:00,2025-04-03 12:00:00
324,Elijah,Rodriguez,M,2008-07-20,9,Inactive,100,2023-09-04 13:00:00,2023-10-02 12:00:00
325,Paisley,Hall,F,2008-12-08,10,Inactive,100,2023-09-05 16:00:00,2023-09-26 12:00:00
326,Emma,Carter,F,2006-09-08,11,Inactive,100,2023-09-06 15:00:00,2024-01-17 12:00:00
327,Ella,Young,F,2010-12-20,10,Active,100,2023-09-07 15:00:00,2025-10-04 12:00:00
328,Savannah,Rivera,F,2008-06-19,12,Inactive,100,2023-09-08 15:00:00,2024-11-08 12:00:00
329,Kennedy,Carter,F,2007-03-24,10,Inactive,100,2023-09-09 14:00:00,2024-01-20 12:00:00
330,Samuel,Thompson,M,2006-07-15,11,Inactive,100,2023-09-11 13:00:00,2024-01-22 12:00:00
331,Julian,Flores,M,2008-11-11,12,Inactive,100,2023-09-13 14:00:00,2024-10-27 12:00:00
332,Zoey,Clark,F,2011-01-08,7,Inactive,100,2023-09-14 16:00:00,2023-11-01 12:00:00
333,Zoey,Thomas,F,2006-08-07,12,Inactive,100,2023-09-15 13:00:00,2023-10-17 12:00:00
334,Grace,Robinson,F,2008-08-07,9,Inactive,100,2023-09-16 15:00:00,2024-01-27 12:00:00
335,Jack,Williams,M,2008-12-03,9,Inactive,100,2023-09-17 18:00:00,2024-01-28 12:00:00
336,Chloe,Lewis,F,2007-10-01,12,Inactive,100,2023-09-18 14:00:00,2025-10-18 12:00:00
337,Sofia,Williams,F,2007-08-21,10,Inactive,100,2023-09-19 15:00:00,2024-01-30 12:00:00
338,Mia,Moore,F,2008-04-20,9,Inactive,100,2023-09-20 18:00:00,2024-01-31 12:00:00
339,Willow,Adams,F,2007-01-28,10,Inactive,100,2023-09-22 16:00:00,2024-02-02 12:00:00
340,Emma,Hernandez,F,2010-07-02,7,Inactive,100,2023-09-23 16:00:00,2024-02-03 12:00:00
341,Brooklyn,Torres,F,2007-02-01,12,Inactive,100,2023-09-24 14:00:00,2024-11-30 12:00:00
342,Isaac,Allen,M,2006-11-16,12,Inactive,100,2023-09-25 13:00:00,2024-09-22 12:00:00
343,Riley,Lopez,F,2006-09-23,11,Inactive,100,2023-09-26 18:00:00,2024-02-06 12:00:00
344,Sofia,Lee,F,2008-08-09,12,Inactive,100,2023-09-27 17:00:00,2025-12-05 12:00:00
345,Mateo,Rodriguez,M,2006-05-04,12,Inactive,100,2023-09-28 13:00:00,2024-10-21 12:00:00
346,Riley,Mitchell,F,2006-12-17,12,Inactive,100,2023-09-29 14:00:00,2024-09-18 12:00:00
347,Oliver,Perez,M,2010-10-06,9,Inactive,100,2023-10-01 16:00:00,2025-09-23 12:00:00
348,Anna,Robinson,F,2006-07-23,12,Inactive,100,2023-10-03 16:00:00,2024-11-17 12:00:00
349,Samantha,Wright,F,2007-01-19,12,Inactive,100,2023-10-04 13:00:00,2023-10-30 12:00:00
350,Aubrey,Roberts,F,2008-06-22,9,Inactive,100,2023-10-05 17:00:00,2024-02-15 12:00:00
351,Charles,Hernandez,M,2006-02-16,12,Inactive,100,2023-10-06 13:00:00,2025-01-28 12:00:00
352,Isaac,Miller,M,2010-03-16,10,Inactive,100,2023-10-07 13:00:00,2024-10-24 12:00:00
353,Hazel,Gonzalez,F,2010-07-07,10,Inactive,100,2023-10-08 18:00:00,2025-09-27 12:00:00
354,Skylar,Flores,F,2006-08-15,12,Inactive,100,2023-10-09 16:00:00,2024-04-03 12:00:00
355,Stella,Hall,F,2006-03-15,11,Inactive,100,2023-10-11 14:00:00,2024-02-21 12:00:00
356,Aiden,Lopez,M,2007-10-04,12,Active,100,2023-10-13 18:00:00,2025-10-17 12:00:00
357,Caroline,Clark,F,2007-04-03,12,Inactive,100,2023-10-15 16:00:00,2024-11-24 12:00:00
358,Asher,Walker,M,2006-12-24,12,Inactive,100,2023-10-16 17:00:00,2023-11-09 12:00:00
359,Ava,Davis,F,2008-07-13,11,Inactive,100,2023-10-17 18:00:00,2024-09-26 12:00:00
360,Isabella,Nelson,F,2008-12-09,11,Inactive,100,2023-10-18 13:00:00,2025-02-10 12:00:00
361,Kennedy,Robinson,F,2006-11-26,11,Inactive,100,2023-10-19 15:00:00,2024-02-29 12:00:00
362,Charles,Nelson,M,2008-08-13,12,Inactive,100,2023-10-21 13:00:00,2025-10-20 12:00:00
363,Lucy,Brown,F,2008-02-25,9,Inactive,100,2023-10-22 16:00:00,2024-03-03 12:00:00
364,Hazel,Ramirez,F,2011-01-12,7,Inactive,100,2023-10-23 17:00:00,2025-01-22 12:00:00
365,Scarlett,Carter,F,2007-12-04,10,Inactive,100,2023-10-25 13:00:00,2024-03-06 12:00:00
366,Grayson,Adams,M,2008-07-14,10,Inactive,100,2023-10-27 13:00:00,2024-03-16 12:00:00
367,Evelyn,Robinson,F,2006-12-21,12,Inactive,100,2023-10-28 18:00:00,2024-09-10 12:00:00
368,Anna,Martin,F,2008-10-19,9,Inactive,100,2023-10-29 15:00:00,2024-02-25 12:00:00
369,Elizabeth,Wilson,F,2011-03-09,7,Inactive,100,2023-10-30 16:00:00,2025-03-05 12:00:00
370,Noah,Garcia,M,2006-08-14,12,Inactive,100,2023-10-31 13:00:00,2023-11-30 12:00:00
371,Willow,Lewis,F,2011-06-27,9,Inactive,100,2023-11-02 15:00:00,2025-11-11 12:00:00
372,Mason,Walker,M,2008-02-28,10,Active,100,2023-11-03 17:00:00,2025-10-16 12:00:00
373,Paisley,Gonzalez,F,2011-01-06,6,Inactive,100,2023-11-04 13:00:00,2024-01-06 12:00:00
374,Emily,Roberts,F,2007-09-25,12,Inactive,100,2023-11-05 15:00:00,2025-11-04 12:00:00
375,Jacob,Perez,M,2007-05-12,12,Inactive,100,2023-11-06 18:00:00,2025-11-16 12:00:00
376,Paisley,Campbell,F,2006-02-26,11,Inactive,100,2023-11-07 15:00:00,2024-03-19 12:00:00
377,Lucas,Martinez,M,2008-03-07,11,Inactive,100,2023-11-08 13:00:00,2025-10-13 12:00:00
378,Logan,Scott,M,2007-08-09,11,Inactive,100,2023-11-09 18:00:00,2025-03-31 12:00:00
379,Grace,Lopez,F,2006-06-06,12,Active,100,2023-11-10 17:00:00,2025-10-07 12:00:00
380,Emily,King,F,2011-06-19,8,Inactive,100,2023-11-12 14:00:00,2024-11-16 12:00:00
381,Matthew,Young,M,2008-02-03,9,Inactive,100,2023-11-14 14:00:00,2024-03-26 12:00:00
382,Isabella,Moore,F,2006-04-26,12,Inactive,100,2023-11-15 13:00:00,2024-10-08 12:00:00
383,Violet,Scott,F,2008-12-14,10,Inactive,100,2023-11-17 18:00:00,2025-11-07 12:00:00
384,Henry,Roberts,M,2007-02-25,12,Inactive,100,2023-11-19 13:00:00,2025-10-28 12:00:00
385,Jayden,Miller,M,2010-05-24,7,Inactive,100,2023-11-21 14:00:00,2024-04-02 12:00:00
386,James,Clark,M,2006-04-22,12,Inactive,100,2023-11-22 16:00:00,2024-09-09 12:00:00
387,Grace,King,F,2008-04-13,11,Inactive,100,2023-11-25 15:00:00,2025-09-10 12:00:00
388,Harper,Nelson,F,2011-06-15,6,Inactive,100,2023-11-26 13:00:00,2024-01-21 12:00:00
389,Henry,Baker,M,2008-04-06,10,Inactive,100,2023-11-27 17:00:00,2025-10-09 12:00:00
390,Amelia,Ramirez,F,2008-07-24,10,Inactive,100,2023-11-28 16:00:00,2025-03-20 12:00:00
391,Leo,Nelson,M,2010-04-24,10,Inactive,100,2023-11-29 14:00:00,2025-09-30 12:00:00
392,Wyatt,Brown,M,2008-12-06,11,Active,100,2023-12-01 13:00:00,2025-10-09 12:00:00
393,Liam,Scott,M,2011-12-28,6,Inactive,100,2023-12-04 14:00:00,2024-04-15 12:00:00
394,Evelyn,Lewis,F,2008-05-10,11,Inactive,100,2023-12-06 14:00:00,2025-10-27 12:00:00
395,Samuel,Garcia,M,2006-08-06,11,Inactive,100,2023-12-11 18:00:00,2024-03-25 12:00:00
396,Joseph,Lewis,M,2007-01-13,12,Active,100,2023-12-13 13:00:00,2025-11-16 12:00:00
397,Owen,Nguyen,M,2007-04-14,10,Inactive,100,2023-12-15 18:00:00,2024-04-26 12:00:00
398,Luca,Baker,M,2006-10-09,12,Active,100,2023-12-16 18:00:00,2025-11-09 12:00:00
399,Paisley,Wright,F,2011-04-03,8,Inactive,100,2023-12-18 17:00:00,2024-10-07 12:00:00
400,Abigail,Thomas,F,2006-02-09,12,Inactive,100,2023-12-19 15:00:00,2024-09-20 12:00:00
401,Skylar,Scott,F,2007-06-18,10,Inactive,100,2023-12-21 13:00:00,2024-05-02 12:00:00
402,Maverick,Martinez,M,2011-02-15,6,Inactive,100,2023-12-25 13:00:00,2024-05-06 12:00:00
403,Skylar,Allen,F,2006-07-11,11,Inactive,100,2023-12-29 15:00:00,2024-05-31 12:00:00
404,Ella,Taylor,F,2008-08-01,11,Active,100,2023-12-30 15:00:00,2025-09-05 12:00:00
405,Samantha,Carter,F,2008-05-21,9,Inactive,100,2023-12-31 17:00:00,2024-05-12 12:00:00
406,Violet,Gonzalez,F,2008-06-04,12,Inactive,120,2024-01-06 17:00:00,2025-10-08 12:00:00
407,Elijah,Miller,M,2011-10-01,7,Inactive,120,2024-01-08 18:00:00,2024-05-20 12:00:00
408,Emilia,Robinson,F,2011-02-05,7,Inactive,120,2024-01-11 16:00:00,2024-05-23 12:00:00
409,Asher,Scott,M,2007-01-08,12,Inactive,120,2024-01-18 14:00:00,2025-10-13 12:00:00
410,Mason,Sanchez,M,2009-05-07,9,Inactive,120,2024-01-20 14:00:00,2024-07-06 12:00:00
411,Skylar,Hall,F,2008-07-17,11,Inactive,120,2024-01-21 14:00:00,2025-03-20 12:00:00
412,Elizabeth,Johnson,F,2011-04-11,9,Active,120,2024-01-28 16:00:00,2025-09-09 12:00:00
413,Michael,Brown,M,2011-02-16,7,Inactive,120,2024-02-02 13:00:00,2024-06-14 12:00:00
414,Noah,Flores,M,2008-12-03,11,Inactive,120,2024-02-04 16:00:00,2025-02-14 12:00:00
415,Grace,Smith,F,2008-09-08,10,Inactive,120,2024-02-05 16:00:00,2024-04-29 12:00:00
416,Ellie,Gonzalez,F,2009-10-23,9,Inactive,120,2024-02-07 13:00:00,2024-06-19 12:00:00
417,Harper,Hernandez,F,2007-02-09,11,Inactive,120,2024-02-08 17:00:00,2024-06-20 12:00:00
418,Aurora,Allen,F,2011-02-07,8,Inactive,120,2024-02-12 15:00:00,2025-03-26 12:00:00
419,Lily,Hall,F,2007-08-01,12,Inactive,120,2024-02-19 13:00:00,2024-11-16 12:00:00
420,Asher,Harris,M,2012-03-25,7,Inactive,120,2024-02-20 15:00:00,2025-04-03 12:00:00
421,Kennedy,Brown,F,2007-12-23,12,Inactive,120,2024-02-24 13:00:00,2024-12-04 12:00:00
422,Matthew,King,M,2009-08-17,9,Inactive,120,2024-03-01 16:00:00,2024-06-07 12:00:00
423,Samuel,Thomas,M,2011-11-01,9,Active,120,2024-03-05 16:00:00,2025-10-23 12:00:00
424,Lily,Anderson,F,2008-04-26,10,Inactive,120,2024-03-09 14:00:00,2024-05-11 12:00:00
425,Charles,Taylor,M,2008-12-01,11,Inactive,120,2024-03-12 13:00:00,2025-10-07 12:00:00
426,Ezra,Brown,M,2009-02-20,9,Inactive,120,2024-03-15 17:00:00,2024-07-26 12:00:00
427,Elizabeth,Moore,F,2007-12-07,12,Inactive,120,2024-03-16 16:00:00,2024-12-07 12:00:00
428,Elizabeth,Clark,F,2009-10-03,9,Inactive,120,2024-03-17 15:00:00,2024-07-28 12:00:00
429,Willow,Brown,F,2008-05-04,11,Active,120,2024-03-19 15:00:00,2025-10-19 12:00:00
430,Jackson,Mitchell,M,2008-05-14,12,Inactive,120,2024-03-22 13:00:00,2024-09-16 12:00:00
431,Ellie,Johnson,F,2009-04-27,9,Inactive,120,2024-03-24 15:00:00,2024-07-14 12:00:00
432,Ethan,Nguyen,M,2007-05-14,12,Inactive,120,2024-03-28 18:00:00,2024-11-23 12:00:00
433,Riley,Robinson,F,2011-12-23,7,Inactive,120,2024-03-30 13:00:00,2024-08-10 12:00:00
434,Sebastian,Campbell,M,2007-02-22,11,Inactive,120,2024-04-01 14:00:00,2024-06-10 12:00:00
435,Mia,Brown,F,2009-09-24,11,Inactive,120,2024-04-07 13:00:00,2025-10-13 12:00:00
436,Ethan,Thomas,M,2012-10-02,6,Inactive,120,2024-04-09 15:00:00,2024-04-23 12:00:00
437,Brooklyn,Hill,F,2007-01-19,11,Inactive,120,2024-04-10 14:00:00,2024-08-21 12:00:00
438,Levi,Wright,M,2007-08-18,12,Inactive,120,2024-04-13 16:00:00,2025-03-17 12:00:00
439,Stella,Hill,F,2008-09-28,11,Inactive,120,2024-04-14 13:00:00,2025-09-13 12:00:00
440,Avery,Garcia,F,2008-03-15,10,Inactive,120,2024-04-15 17:00:00,2024-07-08 12:00:00
441,Skylar,White,F,2009-09-13,10,Inactive,120,2024-04-18 17:00:00,2025-03-20 12:00:00
442,Sofia,Taylor,F,2009-11-08,12,Inactive,120,2024-04-21 18:00:00,2025-11-09 12:00:00
443,James,Campbell,M,2007-02-02,11,Inactive,120,2024-04-29 13:00:00,2024-09-09 12:00:00
444,Violet,Hall,F,2012-09-12,6,Inactive,120,2024-04-30 13:00:00,2024-09-10 12:00:00
445,Michael,Adams,M,2011-07-07,10,Inactive,120,2024-05-01 15:00:00,2025-12-05 12:00:00
446,Amelia,King,F,2008-08-10,10,Inactive,120,2024-05-02 18:00:00,2024-05-23 12:00:00
447,Levi,Martinez,M,2008-08-23,10,Inactive,120,2024-05-06 17:00:00,2024-09-16 12:00:00
448,Riley,Robinson,F,2007-08-06,12,Inactive,120,2024-05-08 13:00:00,2024-10-15 12:00:00
449,Scarlet,Campbell,F,2012-05-09,7,Inactive,120,2024-05-11 16:00:00,2024-10-19 12:00:00
450,Nora,Green,F,2009-01-19,9,Inactive,120,2024-05-12 17:00:00,2024-09-22 12:00:00
451,Skylar,Martinez,F,2009-12-26,10,Inactive,120,2024-05-14 16:00:00,2025-12-02 12:00:00
452,Riley,Clark,F,2008-02-12,10,Inactive,120,2024-05-20 17:00:00,2024-05-27 12:00:00
453,David,King,M,2011-04-22,9,Inactive,120,2024-05-21 16:00:00,2025-10-15 12:00:00
454,Chloe,Scott,F,2007-06-09,11,Inactive,120,2024-05-26 16:00:00,2024-10-06 12:00:00
455,Samuel,Carter,M,2008-11-22,11,Inactive,120,2024-05-27 14:00:00,2025-11-06 12:00:00
456,Claire,Perez,F,2011-07-22,10,Active,120,2024-05-28 13:00:00,2025-10-13 12:00:00
457,Ellie,Martinez,F,2007-06-19,12,Inactive,120,2024-05-29 17:00:00,2024-10-15 12:00:00
458,Hazel,Hall,F,2007-12-16,12,Inactive,120,2024-06-06 15:00:00,2025-03-21 12:00:00
459,Hazel,Adams,F,2008-04-18,12,Inactive,120,2024-06-07 16:00:00,2025-10-28 12:00:00
460,Grayson,Perez,M,2009-12-08,9,Inactive,120,2024-06-09 18:00:00,2024-10-20 12:00:00
461,Genesis,Garcia,F,2008-08-08,12,Inactive,120,2024-06-12 17:00:00,2025-02-08 12:00:00
462,Amelia,Johnson,F,2011-10-01,10,Inactive,120,2024-06-13 16:00:00,2025-11-26 12:00:00
463,Mia,Sanchez,F,2007-06-16,12,Inactive,120,2024-06-17 16:00:00,2024-10-12 12:00:00
464,Hudson,Jones,M,2008-10-23,11,Inactive,120,2024-06-20 13:00:00,2024-10-31 12:00:00
465,Caroline,Martinez,F,2009-10-22,11,Inactive,120,2024-06-22 18:00:00,2025-09-30 12:00:00
466,Ellie,Anderson,F,2009-09-19,10,Inactive,120,2024-06-24 17:00:00,2025-02-11 12:00:00
467,Zoey,Wright,F,2009-01-10,9,Inactive,120,2024-06-27 13:00:00,2024-11-07 12:00:00
468,Anna,King,F,2007-04-28,12,Inactive,120,2024-06-28 15:00:00,2024-10-30 12:00:00
469,Michael,Baker,M,2008-05-15,10,Inactive,120,2024-06-30 17:00:00,2024-11-10 12:00:00
470,Caroline,Scott,F,2007-12-04,12,Inactive,120,2024-07-02 14:00:00,2025-01-25 12:00:00
471,Harper,Ramirez,F,2008-09-07,10,Inactive,120,2024-07-03 13:00:00,2024-07-10 12:00:00
472,Scarlett,Flores,F,2008-04-15,11,Inactive,120,2024-07-04 13:00:00,2025-09-15 12:00:00
473,Riley,Lewis,F,2007-07-24,11,Inactive,120,2024-07-08 17:00:00,2024-11-18 12:00:00
474,Lucy,Campbell,F,2011-03-13,7,Inactive,120,2024-07-09 15:00:00,2024-07-16 12:00:00
475,Lucas,Jones,M,2009-08-06,10,Inactive,120,2024-07-10 15:00:00,2025-11-23 12:00:00
476,Ezra,Nguyen,M,2009-03-14,12,Inactive,120,2024-07-13 16:00:00,2025-11-13 12:00:00
477,Zoey,Thompson,F,2008-10-11,10,Inactive,120,2024-07-14 17:00:00,2024-11-24 12:00:00
478,Anna,Lopez,F,2012-03-08,9,Active,120,2024-07-18 15:00:00,2025-10-13 12:00:00
479,Maya,Anderson,F,2012-09-16,6,Inactive,120,2024-07-26 16:00:00,2024-12-06 12:00:00
480,Logan,Young,M,2012-06-09,7,Inactive,120,2024-07-27 13:00:00,2024-09-17 12:00:00
481,Samantha,Mitchell,F,2007-10-03,12,Inactive,120,2024-07-28 13:00:00,2024-09-10 12:00:00
482,Anthony,Miller,M,2009-03-13,9,Inactive,120,2024-07-29 13:00:00,2024-08-05 12:00:00
483,Genesis,Roberts,F,2011-01-03,7,Inactive,120,2024-07-31 15:00:00,2024-12-11 12:00:00
484,Victoria,Martin,F,2009-10-22,10,Inactive,120,2024-08-01 14:00:00,2024-10-30 12:00:00
485,Aiden,Taylor,M,2009-03-18,9,Inactive,120,2024-08-02 16:00:00,2024-12-13 12:00:00
486,Isabella,Wright,F,2007-12-06,12,Inactive,120,2024-08-04 15:00:00,2024-09-26 12:00:00
487,Owen,Nelson,M,2008-06-28,10,Inactive,120,2024-08-07 14:00:00,2024-12-18 12:00:00
488,Jackson,Walker,M,2008-02-21,11,Inactive,120,2024-08-08 15:00:00,2025-03-14 12:00:00
489,Kennedy,Hernandez,F,2012-01-10,6,Inactive,120,2024-08-12 14:00:00,2024-12-23 12:00:00
490,Genesis,Robinson,F,2009-08-17,9,Inactive,120,2024-08-15 14:00:00,2024-12-26 12:00:00
491,Nova,Davis,F,2011-05-06,7,Inactive,120,2024-08-22 14:00:00,2025-01-02 12:00:00
492,Nova,Gonzalez,F,2009-03-04,12,Inactive,120,2024-08-23 15:00:00,2025-11-27 12:00:00
493,Aubrey,Miller,F,2008-07-01,10,Inactive,120,2024-08-25 13:00:00,2025-01-05 12:00:00
494,Amelia,Walker,F,2009-07-13,9,Inactive,120,2024-08-26 18:00:00,2025-01-06 12:00:00
495,Maverick,Lee,M,2011-01-06,9,Inactive,120,2024-08-28 15:00:00,2025-10-12 12:00:00
496,Leo,Davis,M,2007-07-24,11,Inactive,120,2024-08-29 17:00:00,2025-01-09 12:00:00
497,Anna,Wilson,F,2008-11-01,11,Inactive,120,2024-08-30 13:00:00,2025-09-13 12:00:00
498,Aurora,Martinez,F,2008-04-05,10,Inactive,120,2024-09-03 13:00:00,2024-09-10 12:00:00
499,Lucy,Nelson,F,2009-03-13,11,Inactive,120,2024-09-04 17:00:00,2025-10-04 12:00:00
500,Chloe,Hall,F,2008-02-03,12,Inactive,120,2024-09-05 14:00:00,2024-11-27 12:00:00
501,Emily,Young,F,2007-02-27,12,Inactive,120,2024-09-06 17:00:00,2024-11-10 12:00:00
502,Aiden,Martinez,M,2011-12-05,9,Inactive,120,2024-09-09 17:00:00,2025-10-26 12:00:00
503,Anna,Williams,F,2008-10-05,12,Inactive,120,2024-09-10 17:00:00,2024-12-01 12:00:00
504,Scarlet,Jones,F,2008-09-27,12,Active,120,2024-09-11 17:00:00,2025-11-18 12:00:00
505,Elijah,Wilson,M,2011-07-13,7,Inactive,120,2024-09-12 16:00:00,2025-01-23 12:00:00
